date,symbol,action,timestamp,message,entry,close,profit,percentage,result,klines,balance
2021-08-09 13:39:25,FTT,buy,1628516365000,"#ftt my first gem in next bullrun

current rate: 47$

buy up to 60$


tp 200-400-600

__t.me/rosecryptochannel__",48.093,48.042,-0.1060445387,-0.001060445387,end,"[[1628516400000, '48.09300000', '48.14600000', '48.01500000', '48.07200000', '5609.35600000', 1628516459999, '269829.71467500', 275, '1695.51100000', '81583.35354500', '0'], [1628516460000, '48.07200000', '48.10200000', '47.96600000', '48.01800000', '1894.13400000', 1628516519999, '90982.01961600', 173, '625.04600000', '30026.66087800', '0'], [1628516520000, '48.01800000', '48.10000000', '48.00300000', '48.04200000', '6990.46000000', 1628516579999, '336022.47804000', 149, '4774.77600000', '229518.16803800', '0']]",102.3962897
2021-08-09 13:57:02,1INCH,buy,1628517422000,"#1inch second gem for next bullrun

current rate 2.5

buy up to 4$

buy & hold target: 16$-25$-40$",2.6211,2.6215,0.01526076838,0.0001526076838,end,"[[1628517480000, '2.62110000', '2.62240000', '2.61730000', '2.61990000', '33187.20000000', 1628517539999, '86942.88034600', 217, '22422.71000000', '58748.79827600', '0'], [1628517540000, '2.62010000', '2.62300000', '2.60630000', '2.61700000', '41556.69000000', 1628517599999, '108702.39968600', 230, '17417.56000000', '45611.35906100', '0'], [1628517600000, '2.61700000', '2.62270000', '2.61480000', '2.62150000', '3758.84000000', 1628517659999, '9840.51712100', 74, '2135.36000000', '5589.91815900', '0']]",102.287704
2021-08-09 14:20:10,EOS,buy,1628518810000,#eos buy scalp setup,4.5165,4.5172,0.01549872689,0.0001549872689,end,"[[1628518860000, '4.51650000', '4.52250000', '4.51010000', '4.52090000', '42334.69000000', 1628518919999, '191191.50593300', 644, '21779.34000000', '98381.92873800', '0'], [1628518920000, '4.52090000', '4.52510000', '4.51170000', '4.52290000', '37201.15000000', 1628518979999, '168146.81530100', 494, '17243.42000000', '77953.40992200', '0'], [1628518980000, '4.52340000', '4.52870000', '4.51220000', '4.51720000', '24485.86000000', 1628519039999, '110720.76709600', 580, '11226.86000000', '50761.44517400', '0']]",102.3033139
2021-08-10 2:02:40,MANA,buy,1628560960000,"#mana the third gem

current rate 0.7$

buy up to 0.9$

buy & hold target: 4$-7$-10$

t.me/rosecryptochannel",0.7887,0.7859,-0.355014581,-0.00355014581,end,"[[1628560980000, '0.78870000', '0.79280000', '0.78550000', '0.78870000', '406137.04000000', 1628561039999, '320781.33797000', 1583, '182512.76000000', '144132.95181300', '0'], [1628561040000, '0.78850000', '0.79310000', '0.78840000', '0.79000000', '159821.77000000', 1628561099999, '126341.02476600', 445, '91314.99000000', '72187.49905000', '0'], [1628561100000, '0.78980000', '0.79070000', '0.78420000', '0.78590000', '281135.40000000', 1628561159999, '221038.54026800', 619, '120317.34000000', '94619.91811400', '0']]",102.3191696
2021-08-10 2:52:24,GRT,buy,1628563944000,"#grt the 4th gem

current rate 0.7$

buy up to 0.9$

buy & hold target: 4$-7$-15$

t.me/rosecryptochannel",0.7248,0.7256,0.1103752759,0.001103752759,end,"[[1628563980000, '0.72480000', '0.72680000', '0.72380000', '0.72550000', '272174.25000000', 1628564039999, '197366.53967800', 740, '113960.15000000', '82658.42554400', '0'], [1628564040000, '0.72530000', '0.72600000', '0.72530000', '0.72590000', '40444.63000000', 1628564099999, '29354.80555300', 85, '30726.35000000', '22302.59069300', '0'], [1628564100000, '0.72600000', '0.72610000', '0.72560000', '0.72560000', '41300.34000000', 1628564159999, '29980.06961200', 96, '27787.55000000', '20172.68168300', '0']]",101.9559217
2021-08-10 11:49:14,EOS,buy,1628596154000,"#eos buy setup for new entry

previous buy setup is still running",4.6591,4.6528,-0.1352192484,-0.001352192484,end,"[[1628596200000, '4.65910000', '4.65910000', '4.63870000', '4.64480000', '58248.45000000', 1628596259999, '270808.92219600', 449, '10899.37000000', '50636.00502500', '0'], [1628596260000, '4.64450000', '4.65840000', '4.64450000', '4.65140000', '38966.19000000', 1628596319999, '181270.14377000', 312, '21488.57000000', '99975.30363300', '0'], [1628596320000, '4.65140000', '4.65290000', '4.64670000', '4.65280000', '34588.23000000', 1628596379999, '160817.56717600', 202, '11112.64000000', '51676.90772900', '0']]",102.0684558
2021-08-10 12:09:38,BTC,buy,1628597378000,"#btc buy setup (spot)

price is on exactly testing ma200 daily now",45361.35,45470.86,0.2414169772,0.002414169772,end,"[[1628597400000, '45361.35000000', '45400.00000000', '45352.39000000', '45391.00000000', '37.45448400', 1628597459999, '1699913.20293735', 1377, '16.95509400', '769496.03562257', '0'], [1628597460000, '45391.00000000', '45423.56000000', '45354.03000000', '45412.99000000', '35.98770300', 1628597519999, '1633805.57579683', 2202, '17.48745400', '793917.99056238', '0'], [1628597520000, '45412.98000000', '45489.65000000', '45411.33000000', '45470.86000000', '46.25592300', 1628597579999, '2102426.89155019', 1589, '26.67434800', '1212277.19142601', '0']]",101.9304396
2021-08-10 12:41:23,IOTA,buy,1628599283000,"#iota the 5th gem

current rate 0.9$

buy up to 1.4$

buy & hold target:  **10 dollar

**t.me/rosecryptochannel",0.9587,0.9591,0.04172316679,0.0004172316679,end,"[[1628599320000, '0.95870000', '0.95990000', '0.95000000', '0.95520000', '270597.12000000', 1628599379999, '258179.32641300', 1267, '169067.64000000', '161345.44863200', '0'], [1628599380000, '0.95570000', '0.95800000', '0.95480000', '0.95790000', '35037.42000000', 1628599439999, '33514.92447300', 150, '14959.89000000', '14305.65154500', '0'], [1628599440000, '0.95790000', '0.96000000', '0.95720000', '0.95910000', '76789.96000000', 1628599499999, '73635.34080200', 182, '24786.37000000', '23776.98205300', '0']]",102.176517
2021-08-11 4:13:29,ATOM,buy,1628655209000,"#atom buy setup


t.me/rosecryptochannel",14.9,14.961,0.4093959732,0.004093959732,end,"[[1628655240000, '14.90000000', '14.97000000', '14.88500000', '14.96100000', '26757.47400000', 1628655299999, '399436.27759100', 1415, '14301.57000000', '213503.39546200', '0'], [1628655300000, '14.96100000', '14.96100000', '14.87400000', '14.93800000', '13574.75000000', 1628655359999, '202371.02825000', 3084, '6612.95700000', '98603.10573100', '0'], [1628655360000, '14.93900000', '14.97400000', '14.93300000', '14.96100000', '7091.31800000', 1628655419999, '106086.65757700', 453, '4831.54300000', '72288.03723700', '0']]",102.2191483
2021-08-11 11:20:21,DOGE,buy,1628680821000,"#doge buy setup

recommended for small size only.",0.2701,0.27055,0.1666049611,0.001666049611,end,"[[1628680860000, '0.27010000', '0.27088000', '0.26995000', '0.27068000', '6776053.80000000', 1628680919999, '1833059.81853900', 2337, '4016412.30000000', '1086636.81045000', '0'], [1628680920000, '0.27068000', '0.27080000', '0.27006000', '0.27042000', '2126581.70000000', 1628680979999, '575294.96990100', 853, '809715.10000000', '219046.02090200', '0'], [1628680980000, '0.27045000', '0.27088000', '0.27044000', '0.27055000', '3044047.20000000', 1628681039999, '824045.71631400', 836, '1664692.70000000', '450681.55451000', '0']]",102.6376293
2021-08-12 5:56:16,LTC,buy,1628747776000,"#ltc buy setup

entry 166-170


t.me/rosecryptochannel",170.88,170.26,-0.3628277154,-0.003628277154,end,"[[1628747820000, '170.88000000', '171.00000000', '170.59000000', '170.65000000', '1216.13449000', 1628747879999, '207683.57341250', 283, '636.03808000', '108640.53321670', '0'], [1628747880000, '170.62000000', '170.69000000', '170.10000000', '170.16000000', '1352.11973000', 1628747939999, '230449.05713560', 353, '752.05562000', '128186.31721190', '0'], [1628747940000, '170.16000000', '170.57000000', '170.13000000', '170.26000000', '749.75200000', 1628747999999, '127730.44839760', 382, '368.05865000', '62691.52937810', '0']]",102.8086287
2021-08-12 14:23:19,ALICE,buy,1628778199000,"#alice buy setup

small trade.",13.033,13.0041,-0.2217448017,-0.002217448017,end,"[[1628778240000, '13.03300000', '13.06800000', '13.00740000', '13.04710000', '26978.44000000', 1628778299999, '351725.04589800', 814, '19506.40000000', '254311.24807100', '0'], [1628778300000, '13.04300000', '13.04300000', '12.96400000', '13.02620000', '9590.61000000', 1628778359999, '124767.98552700', 445, '3372.27000000', '43895.94506800', '0'], [1628778360000, '13.01580000', '13.03810000', '12.98960000', '13.00410000', '7851.21000000', 1628778419999, '102200.15179200', 284, '5212.20000000', '67867.58009900', '0']]",102.4356105
2021-08-13 23:00:23,BTC,buy,1628895623000,"#btc buy setup

i watch btc as an altcoin, after seeing a daily candle like this. i am an buyer.

s/l 7%

rr 2.9",47540,47533.3,-0.01409339504,-0.0001409339504,end,"[[1628895660000, '47540.00000000', '47584.05000000', '47540.00000000', '47565.06000000', '14.80998100', 1628895719999, '704423.59988236', 1367, '9.29634200', '442199.32131814', '0'], [1628895720000, '47565.07000000', '47566.27000000', '47522.77000000', '47531.54000000', '25.12663700', 1628895779999, '1194596.68452727', 1380, '10.87633600', '517025.27903254', '0'], [1628895780000, '47531.55000000', '47544.00000000', '47513.90000000', '47533.30000000', '26.90169600', 1628895839999, '1278604.99893355', 1724, '14.90854900', '708630.51808812', '0']]",102.2084649
2021-08-15 3:06:27,ALGO,buy,1628996787000,"#algo buy setup

the same structure as #ada before",0.9587,0.9666,0.8240325441,0.008240325441,end,"[[1628996820000, '0.95870000', '0.96480000', '0.95790000', '0.96390000', '186410.31000000', 1628996879999, '179415.59117200', 1111, '124407.80000000', '119769.42306100', '0'], [1628996880000, '0.96320000', '0.96670000', '0.96320000', '0.96500000', '107989.66000000', 1628996939999, '104214.00438000', 619, '55736.75000000', '53791.49451900', '0'], [1628996940000, '0.96490000', '0.96670000', '0.96460000', '0.96660000', '65457.58000000', 1628996999999, '63250.30685100', 358, '31612.36000000', '30550.82600200', '0']]",102.1940602
2021-08-15 12:00:01,TLM,buy,1629028801000,#tlm buy setup,0.3393,0.335907,-1,-0.01,stop loss,"[[1629028860000, '0.33930000', '0.34000000', '0.33700000', '0.33900000', '3873050.43000000', 1629028919999, '1312465.57507400', 2178, '1742347.68000000', '590811.88576300', '0'], [1629028920000, '0.33960000', '0.34000000', '0.33390000', '0.33640000', '3349177.58000000', 1629028979999, '1130484.13748600', 2691, '1162003.52000000', '392584.79211400', '0'], [1629028980000, '0.33640000', '0.33690000', '0.33200000', '0.33280000', '3307818.86000000', 1629029039999, '1107588.42350700', 2008, '1403303.02000000', '470406.14031500', '0']]",103.0361725
2021-08-16 9:24:16,LINK,buy,1629105856000,#link buy setup,29.52,29.442,-0.2642276423,-0.002642276423,end,"[[1629105900000, '29.52000000', '29.55000000', '29.48800000', '29.48900000', '9710.37500000', 1629105959999, '286658.09357200', 348, '6320.19300000', '186614.90427300', '0'], [1629105960000, '29.48700000', '29.54800000', '29.44000000', '29.46000000', '13187.20400000', 1629106019999, '389110.98141600', 403, '5175.19100000', '152595.69199200', '0'], [1629106020000, '29.45500000', '29.47300000', '29.43300000', '29.44200000', '831.42800000', 1629106079999, '24487.10653200', 94, '284.00700000', '8365.50140900', '0']]",102.0058108
2021-08-16 10:23:06,SAND,buy,1629109386000,#sand buy setup,0.68373,0.68599,0.330539833,0.00330539833,end,"[[1629109440000, '0.68373000', '0.68667000', '0.68045000', '0.68634000', '493531.80000000', 1629109499999, '337847.62834700', 1036, '246109.00000000', '168563.74185200', '0'], [1629109500000, '0.68656000', '0.68829000', '0.68119000', '0.68357000', '405278.10000000', 1629109559999, '277622.34632600', 862, '154437.50000000', '105909.96804800', '0'], [1629109560000, '0.68375000', '0.68855000', '0.68358000', '0.68599000', '346159.40000000', 1629109619999, '237688.51589500', 617, '236880.70000000', '162695.05855700', '0']]",101.7362833
2021-08-16 20:59:39,LTC,buy,1629147579000,#ltc buy setup,179.88,179.79,-0.05003335557,-0.0005003335557,end,"[[1629147600000, '179.88000000', '180.07000000', '179.59000000', '179.95000000', '466.09967000', 1629147659999, '83798.55343070', 240, '244.62038000', '43983.75668240', '0'], [1629147660000, '180.02000000', '180.23000000', '180.00000000', '180.01000000', '315.10371000', 1629147719999, '56756.93953020', 158, '213.62116000', '38482.93542390', '0'], [1629147720000, '180.00000000', '180.07000000', '179.76000000', '179.79000000', '326.95321000', 1629147779999, '58841.98952670', 125, '153.90484000', '27700.52535130', '0']]",102.0725622
2021-08-17 2:19:49,NEAR,buy,1629166789000,"#near breakout neckline

range 3.6-3.7 is for buying 

target ath & new ath",3.859,3.82041,-1,-0.01,stop loss,"[[1629166800000, '3.85900000', '3.85900000', '3.80010000', '3.82060000', '84632.35000000', 1629166859999, '324098.26694500', 796, '31308.11000000', '119860.82916300', '0'], [1629166860000, '3.82060000', '3.82960000', '3.79770000', '3.82250000', '42271.94000000', 1629166919999, '161342.90802700', 321, '25022.97000000', '95496.68624600', '0'], [1629166920000, '3.82240000', '3.82240000', '3.80560000', '3.81720000', '20004.33000000', 1629166979999, '76328.68302800', 127, '6123.82000000', '23360.95289300', '0']]",102.0214919
2021-08-17 3:28:34,SUSHI,buy,1629170914000,"#sushi buy setup

fast food target 10%

long target: new ath",13.649,13.51251,-1,-0.01,stop loss,"[[1629170940000, '13.64900000', '13.65900000', '13.51900000', '13.60000000', '60210.77900000', 1629170999999, '818401.81142300', 3114, '38084.20400000', '517668.38629900', '0'], [1629171000000, '13.59800000', '13.60700000', '13.51600000', '13.52700000', '13533.46300000', 1629171059999, '183460.71047700', 641, '4548.49100000', '61684.53924000', '0'], [1629171060000, '13.52700000', '13.53300000', '13.45200000', '13.49800000', '33583.88000000', 1629171119999, '453297.18871300', 667, '24846.68200000', '335412.05921100', '0']]",101.001277
2021-08-17 11:03:43,SOL,buy,1629198223000,"#sol if price revisit red zone, just buy bigly",70.914,70.976,0.0874298446,0.000874298446,end,"[[1629198240000, '70.91400000', '70.95800000', '70.78200000', '70.87700000', '7838.16800000', 1629198299999, '555424.18765600', 791, '4759.55400000', '337268.46064500', '0'], [1629198300000, '70.87300000', '71.04300000', '70.83900000', '71.02200000', '7236.22900000', 1629198359999, '513532.67344700', 1152, '4585.78200000', '325390.77760900', '0'], [1629198360000, '71.01100000', '71.02100000', '70.86300000', '70.97600000', '8305.57100000', 1629198419999, '589282.89884000', 796, '4945.22700000', '350808.35046000', '0']]",99.99126419
2021-08-18 0:55:59,ETH,buy,1629248159000,"update from last chart

#eth at 2.0 upgrade is going the same as btc did at halving 1 year ago

already up 70% from local breakout.

- longterm view: you need to think simply eth now is exactly btc at 8k-10k one year ago. no panic.

- short term view: correction 20% from local top as btc did one year ago is reasonable.",3012.43,3020.36,0.2632426314,0.002632426314,end,"[[1629248160000, '3012.43000000', '3017.67000000', '3012.09000000', '3013.86000000', '396.39662000', 1629248219999, '1195078.62130310', 1464, '270.14375000', '814482.48772870', '0'], [1629248220000, '3013.85000000', '3023.00000000', '3013.41000000', '3021.37000000', '1641.31614000', 1629248279999, '4952350.97171290', 2124, '1412.17646000', '4260524.41999450', '0'], [1629248280000, '3021.38000000', '3023.43000000', '3018.42000000', '3020.36000000', '441.30795000', 1629248339999, '1333021.00733910', 1370, '222.74696000', '672905.12886940', '0']]",100.0786864
2021-08-18 13:33:13,FTM,buy,1629293593000,#ftm buy scalp setup,0.42816,0.42943,0.2966180867,0.002966180867,end,"[[1629293640000, '0.42816000', '0.42982000', '0.42500000', '0.42608000', '819394.60000000', 1629293699999, '350112.81490000', 647, '366347.60000000', '156688.80705000', '0'], [1629293700000, '0.42600000', '0.42878000', '0.42600000', '0.42841000', '290620.90000000', 1629293759999, '124323.65422400', 271, '157783.30000000', '67498.43299000', '0'], [1629293760000, '0.42841000', '0.43161000', '0.42828000', '0.42943000', '761217.70000000', 1629293819999, '327149.56916700', 436, '526972.60000000', '226464.75592700', '0']]",100.3421362
2021-08-19 13:57:27,KSM,buy,1629381447000,#ksm buy setup,322.04,320.8,-0.385045336,-0.00385045336,end,"[[1629381480000, '322.04000000', '322.35000000', '321.02000000', '321.16000000', '950.96180000', 1629381539999, '305798.09387300', 524, '538.48700000', '173203.14976100', '0'], [1629381540000, '321.16000000', '321.48000000', '320.00000000', '320.87000000', '1062.08570000', 1629381599999, '340809.54505900', 469, '758.14520000', '243330.93938700', '0'], [1629381600000, '320.87000000', '321.00000000', '320.50000000', '320.80000000', '1121.17120000', 1629381659999, '359697.92221000', 370, '824.95970000', '264681.50016500', '0']]",100.6397691
2021-08-19 14:04:55,1INCH,buy,1629381895000,"#1inch buy scalp setup

t.me/rosecryptochannel",3.2997,3.3192,0.5909628148,0.005909628148,end,"[[1629381900000, '3.29970000', '3.32000000', '3.29340000', '3.31670000', '142799.05000000', 1629381959999, '472342.04391600', 2298, '75375.27000000', '249526.04034900', '0'], [1629381960000, '3.31720000', '3.32400000', '3.31710000', '3.32080000', '45056.61000000', 1629382019999, '149593.73909000', 441, '32748.89000000', '108729.57284800', '0'], [1629382020000, '3.32360000', '3.32500000', '3.31770000', '3.31920000', '28608.57000000', 1629382079999, '95028.15943800', 227, '14465.12000000', '48066.55119600', '0']]",100.2522604
2021-08-20 11:22:17,ADA,buy,1629458537000,"#ada buy setup

need to wait to entry get filled.",2.5038,2.5068,0.1198178768,0.001198178768,end,"[[1629458580000, '2.50380000', '2.50600000', '2.50170000', '2.50430000', '348419.56000000', 1629458639999, '872473.11804400', 3293, '170896.07000000', '427933.35603000', '0'], [1629458640000, '2.50420000', '2.50970000', '2.50370000', '2.50620000', '442080.47000000', 1629458699999, '1108319.75700600', 1983, '302540.33000000', '758543.05827100', '0'], [1629458700000, '2.50620000', '2.50750000', '2.50060000', '2.50680000', '309077.11000000', 1629458759999, '773936.47314000', 2362, '110424.40000000', '276580.81094900', '0']]",100.8447139
2021-08-21 9:26:17,MANA,buy,1629537977000,#mana buy scalp setup,0.94,0.9385,-0.1595744681,-0.001595744681,end,"[[1629538020000, '0.94000000', '0.94560000', '0.93850000', '0.94310000', '498516.70000000', 1629538079999, '469533.45064600', 1649, '278313.48000000', '262157.75120400', '0'], [1629538080000, '0.94300000', '0.94900000', '0.93260000', '0.93270000', '490477.03000000', 1629538139999, '462064.64099400', 2839, '234756.92000000', '221322.33525600', '0'], [1629538140000, '0.93280000', '0.94090000', '0.93200000', '0.93850000', '309906.59000000', 1629538199999, '290544.93355400', 931, '206241.06000000', '193398.34838200', '0']]",100.9655439
2021-08-21 10:17:44,SAND,buy,1629541064000,"#sand buy setup

try again",0.69696,0.70246,0.7891414141,0.007891414141,end,"[[1629541080000, '0.69696000', '0.70519000', '0.69591000', '0.69875000', '1469114.40000000', 1629541139999, '1029123.72753100', 2139, '750087.10000000', '525592.33132600', '0'], [1629541140000, '0.69875000', '0.70540000', '0.69732000', '0.70540000', '940085.60000000', 1629541199999, '659447.32706700', 1616, '526319.10000000', '369214.27698800', '0'], [1629541200000, '0.70540000', '0.70540000', '0.70033000', '0.70246000', '602089.60000000', 1629541259999, '423246.68324700', 1074, '256489.10000000', '180336.39290100', '0']]",100.8044287
2021-08-21 10:24:50,NEAR,buy,1629541490000,"#near again 

buy setup",4.7536,4.7507,-0.06100639515,-0.0006100639515,end,"[[1629541500000, '4.75360000', '4.77960000', '4.74620000', '4.76610000', '87912.78000000', 1629541559999, '418958.90439700', 1073, '42073.36000000', '200520.00684100', '0'], [1629541560000, '4.76460000', '4.77590000', '4.75030000', '4.75960000', '43849.78000000', 1629541619999, '208862.75357500', 570, '30036.62000000', '143066.01670400', '0'], [1629541620000, '4.75980000', '4.76160000', '4.73710000', '4.75070000', '28333.67000000', 1629541679999, '134568.63117900', 434, '9431.20000000', '44802.27810400', '0']]",101.5999182
2021-08-21 10:39:25,ATOM,buy,1629542365000,#atom buy setup,20.862,20.855,-0.03355382993,-0.0003355382993,end,"[[1629542400000, '20.86200000', '21.11700000', '20.81000000', '20.94300000', '67710.45300000', 1629542459999, '1418862.08923700', 6122, '50833.06300000', '1065875.36682200', '0'], [1629542460000, '20.94300000', '21.07000000', '20.76100000', '20.76100000', '30689.34600000', 1629542519999, '642366.13804300', 2380, '15501.23800000', '324913.47238800', '0'], [1629542520000, '20.76000000', '20.93600000', '20.69000000', '20.85500000', '18149.53400000', 1629542579999, '378145.94020600', 1499, '9589.59900000', '199723.91604000', '0']]",101.5379357
2021-08-22 2:30:00,AVAX,buy,1629599400000,"as planned, i am buying spot #avax at current level 39-42$ which is flip hft support/resistance.",41.977,42.041,0.1524644448,0.001524644448,end,"[[1629599400000, '41.97700000', '42.13900000', '41.91600000', '41.92000000', '8810.33400000', 1629599459999, '370468.37057600', 945, '5930.84300000', '249475.57106600', '0'], [1629599460000, '41.91600000', '42.07900000', '41.82700000', '41.94700000', '6734.07600000', 1629599519999, '282445.86736100', 525, '3434.25200000', '144061.86978700', '0'], [1629599520000, '41.97200000', '42.02400000', '41.88800000', '41.96100000', '5561.53200000', 1629599579999, '233293.90518800', 582, '2350.51000000', '98637.58248500', '0'], [1629599580000, '41.96100000', '42.06200000', '41.93800000', '42.04100000', '2549.00800000', 1629599639999, '107042.87387000', 235, '2064.25600000', '86695.92155000', '0']]",101.5038659
2021-08-23 10:58:07,AVAX,buy,1629716287000,"#avax up +30% from our buy zone.

do you want to see re-entry one more time ?",49.105,49.3,0.3971082375,0.003971082375,end,"[[1629716340000, '49.10500000', '49.27500000', '49.08400000', '49.17700000', '8173.97300000', 1629716399999, '401716.80890800', 655, '3008.90500000', '147913.56287100', '0'], [1629716400000, '49.15700000', '49.37500000', '49.09500000', '49.33500000', '8454.20500000', 1629716459999, '416281.08641900', 810, '3887.58900000', '191518.62999400', '0'], [1629716460000, '49.33400000', '49.37500000', '49.17200000', '49.30000000', '7032.94500000', 1629716519999, '346601.60476900', 590, '3972.50200000', '195780.02947800', '0']]",101.6586232
2021-08-24 0:04:43,AVAX,buy,1629763483000,#avax buy scalp setup,46.506,46.618,0.2408291403,0.002408291403,end,"[[1629763500000, '46.50600000', '46.68700000', '46.46300000', '46.48700000', '17375.11800000', 1629763559999, '808931.09839400', 1597, '7753.08600000', '361106.50026700', '0'], [1629763560000, '46.51900000', '46.62700000', '46.46200000', '46.58500000', '4216.39900000', 1629763619999, '196332.03273500', 378, '2170.79500000', '101080.29065700', '0'], [1629763620000, '46.56900000', '46.75200000', '46.54800000', '46.61800000', '17711.95200000', 1629763679999, '826010.54896900', 1953, '8489.44800000', '396096.43828300', '0']]",102.062318
2021-08-24 0:25:06,LUNA,buy,1629764706000,#luna buy scalp setup,31.161,31.271,0.3530053593,0.003530053593,end,"[[1629764760000, '31.16100000', '31.16300000', '31.01000000', '31.07200000', '14186.00100000', 1629764819999, '441114.95744200', 556, '5237.49900000', '162864.03374200', '0'], [1629764820000, '31.08300000', '31.33300000', '31.07900000', '31.26500000', '19316.41100000', 1629764879999, '603401.53716100', 2152, '12522.81600000', '391183.87180000', '0'], [1629764880000, '31.26100000', '31.32100000', '31.14100000', '31.27100000', '14962.47500000', 1629764939999, '467169.44221100', 711, '7247.57900000', '226388.44640100', '0']]",102.3081138
2021-08-24 3:42:31,SOL,buy,1629776551000,"#sol breakout trendline 

buy current rate

target 10-20%

sl 71",78.45,78.263,-0.2383683875,-0.002383683875,end,"[[1629776580000, '78.45000000', '78.59200000', '78.12300000', '78.18100000', '9719.57400000', 1629776639999, '762353.88722500', 811, '5406.14300000', '424046.91031400', '0'], [1629776640000, '78.20800000', '78.58600000', '78.15600000', '78.43700000', '9303.96900000', 1629776699999, '729473.61438700', 723, '4713.25900000', '369573.04381200', '0'], [1629776700000, '78.41100000', '78.64100000', '78.26300000', '78.26300000', '5402.41300000', 1629776759999, '423878.05167600', 612, '3150.85100000', '247213.25537000', '0']]",102.6692669
2021-08-25 14:38:38,BNB,buy,1629902318000,"#bnb buy setup

targets in original setup still intact",497.81,497.29,-0.104457524,-0.00104457524,end,"[[1629902340000, '497.81000000', '498.40000000', '497.48000000', '498.03000000', '3887.61110000', 1629902399999, '1936153.11919500', 2981, '2076.51560000', '1034231.11667900', '0'], [1629902400000, '498.28000000', '498.40000000', '496.01000000', '496.85000000', '3537.21330000', 1629902459999, '1759002.71606100', 2067, '1391.15340000', '692042.71987200', '0'], [1629902460000, '496.86000000', '498.37000000', '496.79000000', '497.29000000', '3523.45480000', 1629902519999, '1753079.54371300', 2010, '2019.60800000', '1004969.22436000', '0']]",102.4245358
2021-08-25 15:07:41,ETH,buy,1629904061000,#eth buy setup (spot),3192.72,3193.96,0.03883835726,0.0003883835726,end,"[[1629904080000, '3192.72000000', '3193.84000000', '3188.89000000', '3191.00000000', '668.75796000', 1629904139999, '2134938.61879050', 1690, '289.30661000', '923552.76334510', '0'], [1629904140000, '3191.00000000', '3196.80000000', '3190.78000000', '3194.46000000', '772.05087000', 1629904199999, '2466563.43982330', 2680, '398.48919000', '1273006.23856690', '0'], [1629904200000, '3194.46000000', '3194.47000000', '3190.00000000', '3193.96000000', '292.51643000', 1629904259999, '933816.44094080', 1072, '152.13907000', '485694.78602520', '0']]",102.3175457
2021-08-26 8:55:34,AVAX,buy,1629968134000,"#avax retracted ~ 30% from top.

very dangerous and normal.

recommended to buy at retracted point-40-50%",43.28,43.03,-0.5776340111,-0.005776340111,end,"[[1629968160000, '43.28000000', '43.34000000', '43.10000000', '43.15000000', '4669.28000000', 1629968219999, '201617.35530000', 294, '3055.17000000', '131906.84900000', '0'], [1629968220000, '43.15000000', '43.22000000', '43.10000000', '43.16000000', '3259.99000000', 1629968279999, '140687.81040000', 256, '2588.54000000', '111712.37240000', '0'], [1629968280000, '43.16000000', '43.17000000', '43.00000000', '43.03000000', '2233.19000000', 1629968339999, '96204.00700000', 174, '438.72000000', '18917.85000000', '0']]",102.3572841
2021-08-26 10:24:38,CHR,buy,1629973478000,"there were few big channels today calling #chr but market condition is not good today and it results fake pump and wicks in small time frame but if you open 3d chart, it indicates bull trend for midterm.

worth to spot buy zone 0.4 __+/-5%.__",0.431,0.4353,0.9976798144,0.009976798144,end,"[[1629973500000, '0.43100000', '0.43360000', '0.42940000', '0.43360000', '175033.00000000', 1629973559999, '75434.98400000', 215, '76937.00000000', '33170.53500000', '0'], [1629973560000, '0.43300000', '0.43610000', '0.43080000', '0.43610000', '475488.00000000', 1629973619999, '206292.45410000', 604, '282872.00000000', '122781.46250000', '0'], [1629973620000, '0.43550000', '0.43620000', '0.43360000', '0.43530000', '225750.00000000', 1629973679999, '98273.05510000', 269, '174305.00000000', '75907.83860000', '0']]",101.7660336
2021-08-27 2:33:23,RAY,buy,1630031603000,"#ray buy setup

tp 10-20-30-40%",7.55,7.748,2.622516556,0.02622516556,end,"[[1630031640000, '7.55000000', '7.70000000', '7.48200000', '7.58300000', '72911.00000000', 1630031699999, '554476.24690000', 2038, '34129.80000000', '260255.68640000', '0'], [1630031700000, '7.58500000', '7.74900000', '7.58400000', '7.73100000', '33127.90000000', 1630031759999, '254581.10030000', 1004, '22248.60000000', '170992.99480000', '0'], [1630031760000, '7.73100000', '7.77100000', '7.68600000', '7.74800000', '26203.10000000', 1630031819999, '202588.90790000', 720, '10409.10000000', '80547.08570000', '0']]",102.7813328
2021-08-27 2:43:06,SRM,buy,1630032186000,"#srm buy setup

tp 10-20-30-40%",7.074,7.111,0.5230421261,0.005230421261,end,"[[1630032240000, '7.07400000', '7.11300000', '7.03800000', '7.08700000', '50400.50000000', 1630032299999, '356534.26240000', 999, '28690.00000000', '202833.80360000', '0'], [1630032300000, '7.09300000', '7.19000000', '7.09200000', '7.13700000', '50771.80000000', 1630032359999, '362185.03584700', 1384, '30671.56000000', '218751.07865700', '0'], [1630032360000, '7.13600000', '7.17300000', '7.10000000', '7.11100000', '61058.50000000', 1630032419999, '435869.29190000', 867, '11654.70000000', '83228.12740000', '0']]",105.4767903
